,User_ID,Gender,Age,Height,Weight,Activities,Total_cal
9261,13195956,female,78,161.0,62.0,3,1818.77
9262,17915530,female,26,165.0,61.0,4,2441.57
9263,17433377,female,48,151.0,56.0,2,1703.35
9264,12866168,female,30,159.0,53.0,3,2028.95
9265,13749563,female,56,166.0,62.0,5,2443.02
9266,18336263,female,65,162.0,61.0,3,1901.38
9267,11876838,female,44,171.0,71.0,5,2731.44
9268,16575275,female,56,165.0,66.0,1,1586.88
9269,13837465,male,26,193.0,94.0,2,2945.25
9270,19057360,male,24,171.0,75.0,4,3079.64
9271,18123423,female,66,169.0,71.0,4,2295.28
9272,10756407,female,45,178.0,72.0,4,2510.05
9273,10837034,male,32,197.0,97.0,5,4108.37
9274,15568801,female,21,151.0,55.0,5,2576.59
9275,10604920,female,39,159.0,62.0,5,2570.89
9276,18610904,male,40,191.0,94.0,1,2444.16
9277,13085192,male,41,199.0,102.0,3,3378.38
9278,17916290,male,20,184.0,77.0,2,2619.24
9279,13927582,female,62,179.0,80.0,2,1998.97
9280,13158135,male,36,190.0,83.0,4,3291.82
9281,13403096,male,28,179.0,77.0,4,3148.99
9282,12975446,male,28,192.0,88.0,1,2449.44
9283,14405359,male,41,189.0,91.0,3,3067.3
9284,18672521,female,35,170.0,66.0,3,2216.65
9285,19922065,male,50,197.0,103.0,1,2546.52
9286,15866340,female,21,172.0,68.0,4,2619.76
9287,14739649,male,71,178.0,85.0,2,2251.84
9288,16727196,male,31,174.0,74.0,4,2999.78
9289,13337054,female,27,182.0,79.0,2,2219.39
9290,19380495,female,38,167.0,68.0,3,2216.19
9291,10136038,female,66,179.0,75.0,5,2635.3
9292,18488315,female,71,154.0,58.0,3,1790.71
9293,13963518,male,24,171.0,76.0,3,2788.45
9294,11005832,male,32,196.0,96.0,5,4072.84
9295,15381496,female,42,164.0,64.0,1,1640.64
9296,18115026,male,76,179.0,86.0,5,3082.56
9297,19149352,female,25,166.0,63.0,3,2233.7
9298,19082205,female,28,152.0,53.0,3,2023.99
9299,11973200,male,30,186.0,83.0,1,2314.92
9300,16972419,female,26,169.0,64.0,1,1741.68
9301,11314332,male,26,162.0,66.0,2,2204.67
9302,10801214,female,27,186.0,82.0,5,3135.19
9303,13987013,male,21,188.0,89.0,1,2499.0
9304,13058031,male,63,177.0,82.0,2,2263.25
9305,12399809,female,21,184.0,69.0,3,2402.35
9306,10651229,female,42,174.0,67.0,2,1944.25
9307,16763349,female,65,152.0,52.0,5,2132.37
9308,13984425,male,76,167.0,65.0,3,1975.79
9309,10613630,male,33,189.0,94.0,2,2852.3
9310,18964544,female,40,159.0,61.0,2,1840.85
9311,13876641,male,51,174.0,74.0,5,3045.7
9312,14671312,male,23,189.0,85.0,5,3836.29
9313,17356135,female,28,178.0,77.0,4,2730.68
9314,16809832,male,20,180.0,84.0,5,3763.52
9315,14741296,female,63,166.0,63.0,3,1956.88
9316,11179753,male,26,190.0,95.0,5,4067.33
9317,18602518,female,32,158.0,57.0,4,2304.94
9318,19574948,male,58,190.0,94.0,4,3293.72
9319,15939303,female,21,156.0,53.0,4,2321.68
9320,17285338,female,23,172.0,64.0,5,2794.71
9321,12201423,female,26,168.0,70.0,4,2599.92
9322,14852672,male,35,172.0,72.0,4,2888.34
9323,11532742,male,61,184.0,91.0,5,3454.01
9324,13028559,female,21,178.0,69.0,5,2924.29
9325,19189603,male,23,190.0,87.0,1,2461.8
9326,15097199,female,25,164.0,63.0,1,1725.0
9327,13381599,male,32,181.0,84.0,4,3284.75
9328,12677790,female,23,161.0,60.0,3,2189.68
9329,11997547,male,54,202.0,99.0,3,3200.91
9330,11014098,male,21,171.0,70.0,3,2692.66
9331,18808903,male,21,197.0,94.0,1,2635.2
9332,15983344,male,36,188.0,86.0,3,3006.07
9333,19698350,female,23,162.0,57.0,4,2390.33
9334,18162400,female,70,160.0,64.0,3,1904.02
9335,13828238,male,24,179.0,74.0,4,3125.01
9336,14279651,female,66,161.0,63.0,2,1704.17
9337,13915300,female,46,157.0,59.0,2,1770.72
9338,10815078,female,68,169.0,70.0,4,2262.51
9339,17122661,female,72,189.0,85.0,3,2282.84
9340,17201432,male,22,183.0,83.0,5,3740.15
9341,12356410,male,33,201.0,105.0,4,3941.8
9342,18608592,male,29,167.0,69.0,5,3133.29
9343,16338911,male,25,204.0,105.0,1,2825.4
9344,17968647,male,59,142.0,54.0,3,1727.63
9345,13862112,female,55,165.0,63.0,2,1785.16
9346,15486821,male,35,189.0,91.0,4,3483.98
9347,14666704,female,26,147.0,50.0,2,1756.42
9348,14411757,female,55,163.0,67.0,5,2532.89
9349,18873912,female,75,161.0,67.0,5,2347.45
9350,19814348,female,41,184.0,80.0,5,2966.85
9351,19040996,male,27,189.0,96.0,5,4070.94
9352,12070823,female,55,175.0,69.0,5,2610.41
9353,18728217,male,73,190.0,93.0,3,2780.23
9354,18872060,male,68,198.0,98.0,5,3678.78
9355,10845307,female,59,182.0,84.0,3,2343.14
9356,13215682,male,32,190.0,91.0,5,3885.69
9357,12849791,male,47,185.0,83.0,4,3119.66
9358,10875764,male,41,184.0,86.0,4,3252.32
9359,17905683,female,25,169.0,66.0,2,2028.54
9360,15312578,male,29,196.0,103.0,1,2711.88
9361,18749699,female,35,168.0,63.0,5,2655.63
9362,12590897,female,26,169.0,66.0,1,1764.72
9363,15268844,female,31,168.0,62.0,1,1688.28
9364,17902514,male,53,180.0,85.0,3,2743.65
9365,13416799,male,27,196.0,93.0,3,3311.58
9366,14190872,male,29,179.0,83.0,4,3279.05
9367,18767328,female,42,163.0,66.0,2,1903.82
9368,11502386,male,56,185.0,89.0,3,2835.73
9369,11434216,male,30,174.0,76.0,1,2127.84
9370,10153431,male,42,196.0,95.0,3,3195.95
9371,13801505,female,53,164.0,66.0,1,1601.64
9372,19495975,male,23,174.0,77.0,4,3164.51
9373,15937153,female,58,153.0,59.0,1,1469.04
9374,11451390,male,37,187.0,85.0,4,3301.48
9375,12597863,male,39,188.0,89.0,5,3724.19
9376,14901222,male,75,168.0,73.0,3,2163.95
9377,14244633,male,26,176.0,84.0,3,2976.0
9378,11032980,male,67,184.0,86.0,1,2050.32
9379,18463742,female,71,159.0,64.0,2,1680.11
9380,14968753,female,72,163.0,63.0,1,1457.76
9381,13282360,female,43,159.0,62.0,3,2068.16
9382,11765841,female,26,168.0,67.0,4,2550.24
9383,13084225,male,47,192.0,93.0,4,3416.36
9384,10711686,male,28,197.0,98.0,5,4186.08
9385,14425719,female,43,152.0,54.0,3,1929.6
9386,14646801,male,28,177.0,87.0,2,2684.69
9387,16612767,female,67,176.0,68.0,3,2030.03
9388,17479640,female,30,148.0,47.0,5,2340.04
9389,15440405,male,35,189.0,86.0,5,3707.28
9390,17382240,female,23,172.0,65.0,5,2812.95
9391,10340956,female,33,158.0,59.0,3,2093.59
9392,11205326,male,62,175.0,79.0,3,2482.64
9393,13210322,male,62,183.0,87.0,2,2408.04
9394,14985238,female,44,160.0,67.0,3,2138.07
9395,18521710,female,28,154.0,59.0,3,2118.85
9396,17340116,female,29,168.0,68.0,3,2284.55
9397,10652326,male,33,191.0,92.0,4,3548.32
9398,13256736,male,50,180.0,78.0,2,2330.07
9399,15506845,female,64,152.0,54.0,2,1576.03
9400,12337013,female,31,180.0,73.0,3,2377.86
9401,13647317,female,58,139.0,43.0,5,1986.26
9402,13972821,female,21,165.0,63.0,1,1749.72
9403,17102445,female,27,154.0,56.0,2,1846.49
9404,18727348,female,41,174.0,71.0,5,2768.49
9405,10906317,male,45,178.0,74.0,5,3161.22
9406,16601832,female,61,156.0,55.0,2,1618.51
9407,10092048,male,34,183.0,84.0,3,2945.93
9408,15968098,female,31,175.0,65.0,3,2244.86
9409,17832870,male,26,193.0,94.0,3,3320.1
9410,16555618,male,37,192.0,89.0,4,3439.13
9411,10850457,male,48,183.0,81.0,3,2734.66
9412,16559023,female,23,179.0,71.0,4,2674.96
9413,12225208,female,33,181.0,75.0,1,1854.84
9414,12253507,female,39,157.0,63.0,1,1630.92
9415,16867670,male,79,181.0,90.0,5,3166.92
9416,10568045,female,26,148.0,45.0,2,1692.9
9417,17175966,female,20,160.0,56.0,2,1906.57
9418,17162133,female,42,156.0,60.0,4,2267.34
9419,16816435,female,27,153.0,55.0,3,2063.83
9420,12159473,female,27,159.0,63.0,3,2199.61
9421,15350601,male,38,171.0,75.0,4,2915.42
9422,17282153,female,52,172.0,70.0,5,2645.18
9423,13850992,male,42,195.0,96.0,2,2847.07
9424,18074795,male,31,166.0,70.0,2,2260.78
9425,10508905,female,43,151.0,50.0,1,1445.64
9426,14437274,female,29,176.0,72.0,3,2366.38
9427,13763598,female,73,159.0,57.0,2,1574.79
9428,16048471,male,20,194.0,91.0,4,3703.06
9429,12772800,male,43,181.0,79.0,4,3037.55
9430,16111547,female,58,171.0,67.0,1,1600.08
9431,15692541,female,41,161.0,60.0,4,2290.97
9432,13881710,female,26,154.0,56.0,3,2088.78
9433,11105760,female,45,176.0,72.0,4,2503.84
9434,17193615,male,68,185.0,90.0,2,2422.2
9435,19412126,male,30,183.0,86.0,2,2688.4
9436,17052358,male,73,182.0,82.0,5,3045.7
9437,18344247,male,79,167.0,75.0,2,1913.04
9438,15338945,female,43,172.0,69.0,1,1709.88
9439,10540926,male,31,189.0,94.0,3,3236.4
9440,15673082,female,73,160.0,57.0,2,1577.26
9441,12578037,male,32,175.0,74.0,1,2084.64
9442,14226236,male,65,181.0,79.0,1,1933.56
9443,12742888,female,28,165.0,65.0,3,2238.82
9444,16158571,male,65,193.0,91.0,2,2524.09
9445,11451489,female,32,163.0,57.0,3,2085.06
9446,13333307,female,77,175.0,75.0,3,2058.55
9447,15238431,male,62,189.0,98.0,2,2656.5
9448,18736918,female,35,179.0,74.0,5,2893.89
9449,13683417,male,28,183.0,86.0,3,3051.64
9450,15126894,male,40,169.0,74.0,2,2272.6
9451,15273699,male,36,183.0,85.0,4,3278.71
9452,14594125,female,35,161.0,65.0,3,2176.66
9453,19535946,female,72,169.0,64.0,5,2346.88
9454,12222423,female,34,167.0,68.0,5,2752.34
9455,11691529,male,64,195.0,102.0,5,3806.08
9456,13477185,male,29,176.0,78.0,3,2816.97
9457,17345039,female,45,160.0,64.0,4,2321.68
9458,13612977,female,43,161.0,63.0,2,1852.81
9459,11079675,female,55,170.0,62.0,4,2238.53
9460,16646421,male,28,178.0,82.0,5,3589.1
9461,15505667,male,44,191.0,92.0,3,3072.41
9462,19492118,male,67,193.0,93.0,1,2219.4
9463,10014651,female,43,156.0,54.0,5,2378.99
9464,15194310,female,47,176.0,79.0,2,2075.29
9465,12921443,female,31,161.0,65.0,2,1956.76
9466,16563524,female,68,164.0,65.0,3,1944.63
9467,18884309,female,34,168.0,67.0,3,2233.24
9468,12461328,female,27,164.0,64.0,2,1976.84
9469,18732270,male,27,176.0,78.0,2,2517.62
9470,15344112,male,42,188.0,92.0,4,3416.88
9471,13530273,female,74,148.0,46.0,5,1928.88
9472,15200957,female,25,182.0,80.0,5,3102.89
9473,10763803,female,34,175.0,75.0,3,2371.81
9474,16084467,female,34,161.0,67.0,5,2713.58
9475,12569213,male,29,193.0,93.0,3,3267.25
9476,18577594,female,35,161.0,62.0,3,2132.02
9477,15926310,female,33,177.0,74.0,5,2904.91
9478,13782587,female,38,157.0,59.0,2,1822.43
9479,13249759,male,46,176.0,76.0,1,2009.28
9480,13567232,male,73,201.0,109.0,2,2843.36
9481,16871492,female,32,174.0,74.0,4,2636.15
9482,15457623,male,28,192.0,96.0,2,2957.35
9483,10494169,male,20,186.0,86.0,3,3159.21
9484,17117573,female,68,154.0,57.0,3,1797.69
9485,14544007,female,68,160.0,63.0,4,2118.64
9486,16834717,male,33,189.0,91.0,4,3507.44
9487,12029816,female,60,156.0,59.0,4,2104.85
9488,17371262,male,38,195.0,97.0,2,2903.31
9489,11943193,male,61,176.0,83.0,5,3169.77
9490,18459563,female,47,165.0,67.0,1,1649.16
9491,10302133,male,58,165.0,66.0,4,2416.38
9492,16706000,male,35,201.0,104.0,5,4289.82
9493,15402429,female,31,168.0,68.0,4,2526.26
9494,16356979,male,23,193.0,95.0,1,2611.32
9495,17923860,female,78,159.0,64.0,4,2051.03
9496,19389535,male,79,177.0,77.0,2,2019.46
9497,18318271,male,62,174.0,75.0,5,2929.61
9498,14538374,female,21,197.0,91.0,2,2453.69
9499,10417026,male,74,176.0,79.0,3,2363.9
9500,14431227,male,25,187.0,86.0,4,3465.87
9501,17731023,male,77,187.0,89.0,2,2332.96
9502,10231717,female,32,176.0,72.0,2,2079.82
9503,12418198,male,44,181.0,79.0,3,2718.86
9504,10248646,male,78,175.0,79.0,4,2575.25
9505,14228618,male,30,158.0,62.0,4,2589.92
9506,13057464,male,45,187.0,87.0,1,2264.28
9507,14814971,female,20,170.0,69.0,5,2905.86
9508,11607181,female,35,154.0,54.0,3,1993.46
9509,12333421,female,31,169.0,66.0,5,2749.49
9510,16974608,female,48,154.0,55.0,3,1913.63
9511,11138104,female,38,173.0,68.0,2,1980.83
9512,11269335,female,74,151.0,54.0,3,1700.97
9513,16753882,female,47,171.0,69.0,4,2422.42
9514,11007977,female,70,171.0,71.0,2,1808.67
9515,16006697,male,39,181.0,82.0,1,2195.04
9516,16288900,female,21,171.0,65.0,2,2046.14
9517,11037907,male,78,190.0,100.0,2,2551.45
9518,11108250,female,49,145.0,49.0,3,1791.96
9519,11152622,male,56,190.0,95.0,5,3679.73
9520,10012654,female,40,157.0,57.0,4,2236.98
9521,19542693,female,55,155.0,53.0,3,1835.66
9522,11314143,male,26,191.0,88.0,4,3535.9
9523,18253591,female,37,163.0,57.0,3,2048.63
9524,16774809,female,22,149.0,48.0,5,2433.14
9525,15801438,female,40,167.0,59.0,5,2534.6
9526,15876239,male,41,172.0,76.0,4,2912.49
9527,14337555,female,37,177.0,67.0,5,2741.51
9528,10853452,male,42,185.0,87.0,5,3604.87
9529,11444699,male,33,174.0,81.0,3,2823.01
9530,10628674,male,38,190.0,91.0,5,3808.17
9531,15215647,female,35,159.0,57.0,4,2283.73
9532,11921467,female,31,162.0,60.0,2,1893.24
9533,19282201,male,34,182.0,86.0,4,3317.17
9534,19877336,male,22,200.0,91.0,4,3731.35
9535,16670179,male,26,180.0,84.0,3,3007.0
9536,16867743,female,25,177.0,76.0,2,2180.34
9537,14941357,male,38,199.0,102.0,3,3410.0
9538,15442775,male,29,196.0,97.0,1,2613.24
9539,17893543,male,58,177.0,86.0,3,2688.94
9540,11020463,male,50,187.0,90.0,3,2935.7
9541,14048363,male,39,197.0,101.0,4,3742.39
9542,12640980,male,52,211.0,111.0,2,3146.14
9543,16335033,male,25,188.0,95.0,3,3313.12
9544,10920399,male,38,201.0,102.0,4,3812.25
9545,16284460,female,54,172.0,70.0,4,2385.33
9546,13228155,male,34,185.0,94.0,1,2457.12
9547,19917614,male,40,186.0,91.0,4,3399.46
9548,10079137,male,21,199.0,95.0,2,3052.09
9549,15443567,female,30,176.0,73.0,2,2105.95
9550,11284758,female,43,174.0,74.0,1,1771.8
9551,14141335,female,36,164.0,60.0,3,2103.35
9552,15343030,male,68,187.0,90.0,3,2745.98
9553,16370514,male,54,181.0,78.0,5,3177.56
9554,12508804,male,28,202.0,97.0,2,3044.94
9555,12420633,male,29,199.0,102.0,4,3900.57
9556,15602057,female,25,184.0,81.0,2,2263.66
9557,16461466,male,26,186.0,81.0,2,2652.24
9558,11725549,female,56,178.0,77.0,3,2249.67
9559,17358233,female,67,155.0,58.0,2,1616.86
9560,16477309,female,31,180.0,75.0,4,2679.44
9561,12901576,male,39,182.0,79.0,2,2465.51
9562,15665372,female,44,160.0,67.0,2,1896.67
9563,16670685,male,32,167.0,72.0,2,2295.98
9564,14050643,male,22,194.0,91.0,4,3679.6
9565,19092010,male,28,170.0,69.0,1,2005.08
9566,16089376,female,28,148.0,47.0,3,1923.55
9567,17446053,male,71,190.0,88.0,1,2086.56
9568,11816339,male,79,185.0,91.0,3,2635.78
9569,13417929,female,26,160.0,62.0,2,1947.0
9570,12809258,male,72,188.0,91.0,2,2424.26
9571,11152245,male,46,189.0,91.0,1,2333.88
9572,15832325,female,41,158.0,58.0,2,1792.31
9573,10067637,female,51,170.0,71.0,3,2174.49
9574,15113175,male,31,178.0,86.0,5,3654.46
9575,18281578,male,24,187.0,86.0,3,3124.8
9576,14089029,female,26,174.0,72.0,5,2920.68
9577,10855570,female,51,171.0,69.0,4,2389.99
9578,11974143,female,73,164.0,68.0,3,1952.85
9579,10762847,male,59,184.0,86.0,4,3041.17
9580,16801462,male,67,161.0,67.0,1,1599.96
9581,14802614,female,47,171.0,70.0,2,1944.11
9582,11440421,female,44,175.0,72.0,2,1999.8
9583,12898251,male,38,185.0,88.0,1,2325.84
9584,18840383,female,27,164.0,59.0,1,1667.64
9585,16163810,male,57,175.0,78.0,1,1946.4
9586,12384726,female,32,172.0,66.0,1,1737.36
9587,11240632,male,52,186.0,90.0,1,2250.48
9588,18022537,female,39,160.0,58.0,4,2270.96
9589,15686110,male,56,205.0,108.0,5,4160.62
9590,11367314,female,40,173.0,71.0,5,2774.0
9591,15853539,female,45,176.0,76.0,4,2570.08
9592,19315987,male,49,183.0,86.0,3,2830.3
9593,17210395,female,50,159.0,60.0,2,1763.03
9594,14494156,female,69,167.0,68.0,1,1540.92
9595,15145513,male,53,185.0,91.0,4,3238.34
9596,16734318,female,52,156.0,58.0,2,1716.27
9597,15067782,female,29,147.0,50.0,3,1958.12
9598,13524222,female,55,167.0,65.0,3,2047.7
9599,19249480,male,69,181.0,86.0,3,2604.0
9600,10446758,male,43,186.0,84.0,1,2225.28
9601,16733149,male,47,191.0,89.0,2,2640.96
9602,11950780,male,36,174.0,72.0,2,2306.7
9603,12361913,female,30,164.0,61.0,1,1673.76
9604,10126377,male,23,180.0,82.0,3,2996.15
9605,13474794,male,35,194.0,100.0,4,3739.8
9606,13091187,male,23,181.0,81.0,2,2645.91
9607,14666378,female,64,172.0,70.0,4,2304.26
9608,15451975,male,21,177.0,81.0,3,2972.74
9609,18276811,female,63,161.0,58.0,3,1868.53
9610,18541486,female,27,162.0,56.0,4,2341.34
9611,14810860,female,22,172.0,70.0,4,2644.77
9612,11159774,male,59,177.0,87.0,5,3309.23
9613,14964611,male,20,199.0,92.0,2,3004.92
9614,11440528,male,33,188.0,84.0,4,3333.39
9615,11541155,female,69,179.0,82.0,5,2736.19
9616,19137973,male,23,176.0,79.0,3,2901.44
9617,15065008,female,48,146.0,52.0,3,1846.67
9618,12488636,female,56,172.0,71.0,1,1659.6
9619,11532363,male,33,190.0,88.0,3,3095.66
9620,19136579,female,32,164.0,59.0,2,1878.53
9621,12028491,male,69,189.0,93.0,2,2496.86
9622,15149196,male,44,191.0,85.0,3,2923.76
9623,10469881,male,55,199.0,101.0,3,3209.59
9624,10557144,female,39,161.0,61.0,1,1616.52
9625,11158328,female,45,171.0,72.0,1,1731.0
9626,12646743,female,79,154.0,56.0,2,1510.44
9627,14591207,male,24,193.0,91.0,2,2907.44
9628,17119426,male,31,164.0,66.0,5,3000.86
9629,18465650,female,55,176.0,76.0,4,2489.0
9630,11981652,female,60,155.0,54.0,3,1814.12
9631,16762787,female,51,183.0,83.0,3,2389.33
9632,10018110,male,26,174.0,79.0,1,2209.8
9633,12267053,female,53,162.0,58.0,5,2383.17
9634,15936121,male,36,173.0,78.0,5,3334.12
9635,13231041,female,48,163.0,68.0,4,2372.91
9636,13890574,male,76,203.0,103.0,2,2716.04
9637,18072910,male,43,187.0,92.0,4,3396.52
9638,16222957,female,21,163.0,53.0,2,1867.94
9639,13190373,male,26,191.0,87.0,3,3155.95
9640,16695397,female,66,171.0,76.0,2,1900.52
9641,15779363,female,59,176.0,73.0,1,1674.36
9642,11705128,male,20,169.0,69.0,1,2064.36
9643,19606359,female,39,156.0,53.0,4,2175.74
9644,16700865,female,28,148.0,48.0,2,1719.58
9645,13979196,male,37,185.0,90.0,1,2366.88
9646,13225298,female,24,172.0,63.0,1,1747.92
9647,13741521,male,43,187.0,85.0,5,3558.89
9648,19348064,male,49,188.0,93.0,4,3358.4
9649,19069247,male,41,177.0,79.0,1,2105.4
9650,13387639,female,38,161.0,53.0,1,1530.0
9651,13942440,male,25,182.0,78.0,4,3233.68
9652,14317433,female,34,169.0,62.0,1,1673.52
9653,14832807,female,71,180.0,76.0,2,1890.49
9654,17740953,female,47,163.0,58.0,2,1765.91
9655,15601721,female,25,163.0,61.0,1,1699.8
9656,16445302,male,46,189.0,98.0,3,3163.24
9657,17684243,female,27,169.0,67.0,5,2803.45
9658,12542428,male,25,200.0,94.0,4,3767.06
9659,11530218,female,69,162.0,65.0,2,1713.66
9660,11722645,female,71,155.0,57.0,4,1979.44
9661,18922575,male,21,195.0,89.0,2,2911.56
9662,11025485,male,26,193.0,89.0,5,3939.65
9663,16232426,female,78,170.0,67.0,5,2351.44
9664,13236944,male,53,189.0,91.0,4,3272.84
9665,19782165,male,22,189.0,92.0,5,4031.42
9666,19987966,female,20,163.0,61.0,1,1728.0
9667,12819469,male,50,177.0,83.0,3,2709.55
9668,14810489,female,51,180.0,80.0,5,2863.87
9669,10044742,female,35,163.0,61.0,5,2602.05
9670,12910073,female,20,167.0,66.0,3,2317.56
9671,15167230,male,73,170.0,77.0,2,2027.44
9672,11018598,male,53,201.0,98.0,3,3182.46
9673,19670380,male,44,184.0,84.0,3,2848.28
9674,17308957,female,56,161.0,60.0,5,2389.44
9675,10172522,female,33,172.0,67.0,1,1743.24
9676,19567389,male,43,171.0,77.0,4,2904.04
9677,13574880,male,73,194.0,95.0,2,2531.51
9678,14604540,male,41,173.0,77.0,1,2048.52
9679,17603698,male,38,191.0,92.0,3,3135.65
9680,18903739,male,23,195.0,87.0,5,3945.35
9681,19049578,male,57,174.0,78.0,1,1940.4
9682,11780483,male,63,184.0,85.0,5,3271.99
9683,10657671,female,57,157.0,56.0,3,1871.31
9684,19081936,female,62,165.0,66.0,5,2458.98
9685,16918597,female,52,162.0,67.0,1,1614.48
9686,11387797,male,22,190.0,88.0,3,3211.6
9687,12967595,female,62,150.0,53.0,3,1770.72
9688,12418381,male,21,194.0,88.0,5,3987.72
9689,17196991,female,44,180.0,77.0,2,2078.17
9690,16451689,male,78,199.0,99.0,2,2594.49
9691,18834201,female,75,178.0,77.0,3,2111.26
9692,10394686,male,33,182.0,88.0,4,3376.17
9693,11127760,male,65,163.0,66.0,2,1846.9
9694,15115648,male,42,198.0,101.0,1,2584.92
9695,15491244,female,46,164.0,62.0,4,2292.87
9696,16833213,female,24,166.0,61.0,4,2460.88
9697,16710620,male,24,199.0,106.0,2,3231.25
9698,19470176,female,53,173.0,68.0,2,1883.89
9699,15191383,male,24,167.0,66.0,2,2257.75
9700,13633038,male,36,188.0,86.0,5,3684.86
9701,10838973,female,41,147.0,53.0,4,2131.58
9702,18355691,female,21,158.0,54.0,2,1868.76
9703,13401822,female,24,166.0,63.0,3,2240.99
9704,12976320,male,29,181.0,79.0,1,2227.32
9705,13308512,female,61,159.0,61.0,3,1922.15
9706,14252561,male,26,187.0,89.0,4,3525.04
9707,18653577,male,47,184.0,90.0,2,2611.68
9708,13079060,female,79,159.0,57.0,4,1927.0
9709,19554011,male,20,182.0,86.0,1,2421.84
9710,15540946,male,32,171.0,71.0,1,2011.32
9711,18461403,male,23,184.0,79.0,5,3632.61
9712,12038169,male,29,170.0,75.0,2,2401.16
9713,10387801,male,63,196.0,101.0,2,2751.79
9714,10288116,male,26,179.0,77.0,3,2850.61
9715,13406326,male,45,199.0,94.0,4,3523.83
9716,10831200,male,63,190.0,91.0,1,2201.16
9717,13667618,male,38,201.0,106.0,4,3906.78
9718,18384572,male,72,185.0,90.0,1,2081.28
9719,15293953,male,38,176.0,85.0,2,2546.64
9720,12331625,female,39,166.0,61.0,1,1627.32
9721,16246481,male,24,183.0,81.0,2,2650.31
9722,12338269,female,34,158.0,61.0,2,1877.15
9723,10110611,female,31,153.0,54.0,1,1563.72
9724,14641587,female,28,158.0,58.0,5,2592.74
9725,12275039,male,21,177.0,77.0,1,2235.72
9726,12066385,male,38,190.0,87.0,4,3362.89
9727,11579275,female,20,189.0,78.0,3,2557.5
9728,18685357,male,25,157.0,67.0,5,3037.91
9729,13442107,male,56,195.0,104.0,1,2502.0
9730,15011881,male,72,172.0,77.0,2,2050.54
9731,15840377,male,53,179.0,83.0,3,2693.43
9732,10252634,male,32,183.0,86.0,1,2329.92
9733,13950707,male,42,184.0,89.0,5,3647.43
9734,15048320,female,55,162.0,63.0,4,2230.25
9735,14406213,male,42,182.0,78.0,3,2726.45
9736,15313344,female,79,150.0,51.0,5,1982.27
9737,13462534,male,59,186.0,84.0,1,2094.72
9738,12305339,female,38,169.0,74.0,1,1789.2
9739,17970027,female,27,163.0,65.0,2,1987.56
9740,11878559,female,75,177.0,72.0,4,2263.72
9741,10279731,male,35,195.0,100.0,5,4128.7
9742,19065663,female,47,147.0,51.0,5,2257.77
9743,11660033,male,55,182.0,83.0,4,2999.95
9744,17651973,male,61,186.0,88.0,4,3082.23
9745,10483181,female,25,162.0,60.0,1,1686.12
9746,19957437,male,71,176.0,81.0,4,2713.25
9747,17732243,female,22,154.0,55.0,4,2340.48
9748,16616509,female,75,166.0,72.0,5,2455.75
9749,19443080,female,35,175.0,72.0,5,2843.73
9750,11971930,female,67,168.0,64.0,2,1728.24
9751,14733486,female,69,172.0,73.0,4,2313.4
9752,16851786,male,21,188.0,89.0,4,3592.31
9753,13113477,female,79,142.0,50.0,2,1401.54
9754,18507944,female,31,159.0,56.0,4,2299.6
9755,17823860,male,27,191.0,85.0,1,2402.28
9756,18364851,male,36,187.0,93.0,5,3857.57
9757,15363879,female,33,159.0,60.0,3,2111.26
9758,16011213,female,33,171.0,64.0,1,1706.52
9759,15266965,female,29,159.0,61.0,3,2155.28
9760,10078938,female,26,158.0,58.0,2,1889.25
9761,18500441,male,23,191.0,89.0,3,3230.05
9762,17363915,female,21,164.0,62.0,1,1736.04
9763,17563166,female,61,163.0,66.0,1,1554.36
9764,19568172,male,29,199.0,97.0,5,4166.13
9765,19971683,female,27,154.0,56.0,4,2316.5
9766,19803920,male,70,178.0,89.0,5,3228.67
9767,10959492,male,43,190.0,92.0,3,3075.2
9768,11461538,male,34,190.0,95.0,3,3233.77
9769,15615838,female,21,163.0,61.0,3,2224.72
9770,17569172,male,35,183.0,91.0,1,2387.64
9771,13894605,female,60,174.0,77.0,2,1959.92
9772,13570952,male,25,175.0,75.0,4,3102.41
9773,15177551,male,53,183.0,86.0,2,2473.35
9774,17418325,male,34,178.0,80.0,5,3459.52
9775,12495133,female,25,157.0,57.0,1,1640.76
9776,19345515,female,27,162.0,64.0,5,2724.79
9777,19760821,female,20,158.0,55.0,1,1648.08
9778,17051391,female,21,175.0,68.0,1,1828.92
9779,19231848,female,53,175.0,70.0,2,1915.24
9780,14065493,female,79,158.0,60.0,3,1773.36
9781,11976117,female,78,174.0,72.0,3,2003.84
9782,18520438,male,72,184.0,86.0,4,2888.68
9783,16594278,male,78,194.0,95.0,2,2484.76
9784,10410232,female,39,152.0,50.0,3,1899.21
9785,14260901,male,41,204.0,101.0,4,3779.3
9786,15719420,male,38,206.0,111.0,5,4480.77
9787,19491091,female,48,147.0,48.0,4,1992.03
9788,10341295,male,35,181.0,82.0,2,2552.55
9789,14097739,female,58,177.0,72.0,5,2645.18
9790,17897028,male,32,187.0,93.0,2,2829.06
9791,10143692,male,33,195.0,94.0,1,2525.28
9792,19060393,male,56,174.0,82.0,4,2895.58
9793,14148306,male,49,192.0,96.0,2,2761.0
9794,10713494,male,54,185.0,87.0,5,3449.83
9795,10985377,female,29,160.0,58.0,1,1636.2
9796,12088858,female,63,161.0,59.0,2,1670.76
9797,19662454,male,41,180.0,83.0,3,2827.66
